Teste 1
27 5422 o
28 5413 n
29 5389 g
30 5384 p
31 5379 o
32 5377 d
33 5372 h
34 5323 b
35 5257 h
36 5242 r
37 5233 o
38 5220 m
39 5138 m
40 5118 a
41 5115 c
42 5090 r
43 5072 n
44 5052 p
45 5016 o
46 5015 d
47 4984 z
48 4970 i
49 4923 n
50 4894 m
51 4893 q
52 4887 r
53 4676 c
54 4543 y
55 4531 u
56 4480 h
57 4398 c
58 4386 t
59 4355 a
60 4274 q
61 4269 x
62 4268 j
63 4245 z
64 4237 p
65 4225 t
66 4086 r
67 4068 t
68 4020 i
69 4000 r
70 3959 r
71 3958 p
72 3946 p
73 3849 y
74 3821 n
75 3684 c
76 3665 p
77 3618 i
78 3572 n
79 3456 b
80 3408 e
81 3396 i
82 3369 i
83 3180 d
84 3133 b
85 2996 u
86 2901 p
87 2882 z
88 2764 f

Teste 365
1 6820 w
2 6610 o
3 6553 k
4 6480 v
5 6439 o
6 6392 c
7 6300 h
8 6292 z
9 6270 y
10 6225 o
11 6191 k
12 6184 e
13 6158 q
14 6070 b
15 6027 x
16 5963 u
17 5961 w
18 5957 x
19 5888 p
20 5858 p
21 5853 u
22 5832 y
23 5819 m
24 5785 i
25 5753 q
26 5704 p
27 5678 v
28 5631 b
29 5559 n
30 5505 m
31 5454 x
32 5413 f
33 5412 x
34 5397 x
35 5386 k
36 5355 o
37 5333 m
38 5273 f
39 5245 k
40 5209 u
41 5155 d
41 5155 x
43 5095 z
44 5090 k
45 5088 m
46 5068 u
47 5055 z
48 5014 n
49 5006 t
50 4990 a
51 4960 d
52 4934 i
53 4932 s
54 4890 a
54 4890 v
56 4884 m
57 4832 z
58 4827 b
59 4803 v
60 4785 o
61 4775 d
62 4769 n
63 4705 n
64 4688 y
65 4588 z
66 4558 b
67 4531 z
68 4504 s
69 4475 i
70 4400 c
71 4396 a
72 4380 b
73 4350 c
74 4345 b
75 4117 z
76 4077 p
77 4057 v
78 4000 c
79 3993 f
80 3959 g
81 3958 x
82 3854 u
83 3739 a
84 3665 u
85 3590 c
86 3559 z
87 3536 u
88 3534 d
89 3268 q
90 3232 f
91 3217 x
92 3005 p

Teste 366
1 7449 z
2 7050 e
3 7015 d
4 6677 c
5 6351 n
6 6173 s
7 5981 s
8 5944 q
9 5810 p
10 5745 o
11 5679 e
12 5641 t
13 5555 h
14 5511 b
15 5490 j
16 5446 y
17 5397 i
18 5338 d
19 5143 w
20 5060 b
21 5015 z
22 4908 d
23 4883 x
24 4824 o
25 4766 h
26 4756 n
27 4553 d
28 4548 e
29 4503 o
30 4493 u
30 4493 y
32 4455 l
33 4327 d
34 4299 l
35 4289 x
36 4170 a
37 4156 p
38 4151 z
39 4076 t
40 4038 z
41 3963 g
42 3956 n
43 3955 f
44 3922 g
45 3912 k
46 3911 l
47 3844 h
48 3761 n
49 3525 e
50 3493 x
51 3349 x
52 3224 g
53 2426 b

Teste 367
1 7204 f
2 7116 c
3 6788 z
4 6677 n
5 6168 v
6 6046 f
7 6030 z
8 6019 n
9 5982 w
10 5970 j
11 5949 d
12 5947 k
13 5866 s
14 5817 c
15 5767 i
16 5759 o
17 5695 x
18 5688 q
19 5674 c
20 5649 e
21 5569 l
22 5393 s
23 5335 o
24 5240 m
25 5237 a
26 5210 q
27 5201 a
28 5145 p
29 5141 g
29 5141 h
31 5120 f
32 5074 g
33 5048 e
34 5020 u
35 5016 d
36 4983 m
37 4943 x
38 4886 t
39 4820 b
40 4802 c
41 4751 g
42 4680 y
43 4592 x
44 4587 j
45 4430 l
46 4380 g
47 4351 z
48 4287 x
49 4254 h
50 4153 p
51 4151 i
51 4151 n
53 4132 c
54 4033 h
55 4005 r
56 3692 r
57 3664 z
58 3587 e
59 3554 b
60 3278 j
61 3277 b
62 3087 j

Teste 368
1 6085 d
2 5969 v
3 5915 o
4 5644 z
5 5523 u
6 5496 s
7 5133 s
8 5020 d
9 4946 q
10 4841 a
11 4619 d
12 4615 c
13 4606 m
14 4566 u
15 4422 q
16 4419 q
17 4301 h
18 4261 l
19 4251 i
20 3676 k
21 3397 v
22 3249 s
23 2628 e

Teste 369
1 7244 a
2 7003 m
3 6762 r
4 6620 l
5 6533 c
6 6439 f
7 6367 p
8 6299 o
9 6246 q
10 6120 n
11 6072 z
12 5995 y
13 5973 l
14 5917 y
15 5872 f
16 5785 a
17 5774 i
18 5737 a
19 5678 h
20 5637 s
21 5614 j
22 5561 h
23 5496 q
24 5476 u
25 5289 z
26 5200 w
27 5100 c
28 5096 s
29 5060 q
30 5049 d
30 5049 g
32 5014 i
33 5009 l
34 5000 b
35 4988 i
36 4981 s
37 4949 e
38 4945 v
39 4937 u
40 4932 c
41 4890 r
42 4882 e
43 4854 l
44 4796 z
45 4748 k
46 4743 p
47 4683 e
48 4614 q
49 4570 d
50 4556 r
51 4466 i
52 4456 b
53 4452 y
54 4417 g
55 4398 g
56 4395 p
57 4376 s
58 4338 c
59 4273 j
60 4231 k
61 4229 x
62 4174 c
63 4034 n
64 4031 x
65 3692 o
66 3488 a

Teste 370
1 7785 h
2 7401 u
3 7213 a
4 6142 d
5 6016 q
6 5978 o
7 5691 g
8 5685 c
9 5678 w
10 5619 k
11 5527 y
12 5402 p
13 5373 m
14 5320 i
15 5281 e
16 5123 j
17 5118 u
18 5019 h
19 4973 k
20 4625 l
21 4604 i
22 4383 t
23 4012 u
24 3892 f
25 3696 d
26 3556 c
27 3343 i
28 3331 t
29 3206 b

Teste 371
1 6831 u
2 6814 h
3 6728 z
4 6694 y
5 6601 c
6 6573 w
7 6512 x
8 6087 h
9 6082 r
10 5977 m
11 5901 q
12 5898 n
13 5880 r
14 5846 f
15 5804 c
16 5714 g
17 5653 r
18 5563 x
19 5510 f
20 5399 m
21 5239 t
22 5153 z
23 5147 a
24 5131 s
25 5104 b
26 5026 t
27 4960 s
28 4768 i
29 4758 w
30 4699 r
31 4668 x
32 4577 x
33 4505 g
34 4491 i
35 4361 v
36 4341 a
37 4333 u
38 4249 d
39 4243 l
40 4222 b
41 4180 c
42 4111 g
43 4089 y
44 4042 z
45 3914 i
46 3864 h
47 3790 e
48 3771 t
49 3732 r
50 3614 w
51 3539 z
52 3242 b
53 3103 y

Teste 372
1 6603 n
2 5942 m
3 5937 o
4 5931 u
5 5914 w
6 5913 e
7 5912 m
8 5895 t
9 5826 y
10 5652 m
11 5610 q
12 5410 k
13 5388 r
14 5246 j
15 5112 l
16 5061 b
17 5002 c
18 4967 v
19 4951 p
20 4944 q
21 4914 r
22 4912 a
23 4910 h
24 4832 f
25 4822 v
26 4734 k
26 4734 x
28 4679 i
29 4517 l
30 4483 t
31 4463 a
32 4411 x
33 4392 t
34 4350 w
35 4271 s
36 4240 m
37 4229 o
38 4188 x
39 3953 m
40 3914 h
41 3792 y
42 3733 r
43 3723 z
44 3714 q
45 3585 u
46 3546 a
47 3488 p
48 3365 w
49 3358 k
50 3285 n
51 2959 y
52 2860 z

Teste 373
1 7287 r
2 6543 s
3 6453 c
4 6316 h
5 6308 a
6 6236 p
7 5836 j
8 5700 y
9 5666 t
10 5488 s
11 5253 p
12 5245 l
13 5211 f
14 5202 t
15 4999 r
16 4938 s
17 4776 t
18 4739 w
19 4697 f
20 4580 a
21 4566 a
22 4406 v
23 4356 j
24 4349 h
25 4319 c
26 4293 j
27 4163 n
28 4079 y
29 3753 u
30 3444 b
31 2910 j

Teste 374
1 6230 v
2 6222 u
3 5369 b
4 5328 a
5 5130 u
6 5074 z
7 4729 n
8 4449 o
9 4330 m
10 4294 x
11 3304 h

Teste 375
1 7521 a
2 6865 t
3 6671 u
4 6578 e
5 6319 p
6 6204 i
6 6204 k
8 6201 q
9 6107 a
10 6021 w
11 5908 n
12 5906 r
13 5895 b
14 5787 q
15 5769 g
16 5651 j
17 5621 g
18 5589 x
19 5535 x
20 5449 o
21 5448 z
22 5425 w
23 5321 c
24 5314 g
25 5301 p
26 5292 c
27 5240 o
28 5200 r
29 5177 h
30 5167 c
31 5115 c
32 5096 y
33 5080 j
34 5026 n
35 5012 d
36 4988 m
37 4949 c
38 4947 b
39 4897 s
40 4892 e
41 4786 s
42 4785 u
43 4770 z
44 4687 l
45 4659 u
46 4657 m
47 4627 j
48 4621 s
49 4498 i
50 4491 t
51 4418 c
52 4342 g
53 4045 r
54 3984 r
55 3976 m
56 3935 v
57 3848 w
58 3769 t
59 3724 h
60 3716 j
61 3692 j
62 3690 r
63 3678 z
64 3605 q
65 3577 r
66 3570 l
67 3477 i
68 3384 r
69 2637 o

Teste 376
1 7152 m
2 7051 h
3 6641 y
4 6445 t
5 6323 w
6 6184 j
7 6101 r
8 5987 w
9 5929 v
10 5895 c
11 5883 z
12 5742 o
13 5725 i
14 5710 a
15 5695 w
16 5647 h
17 5629 o
18 5606 w
19 5473 u
20 5430 j
21 5379 x
22 5301 f
23 5225 z
24 5177 c
25 5171 m
26 5141 i
27 5134 a
28 5121 s
29 5104 k
30 5083 d
31 5030 a
32 5028 w
33 4972 o
34 4963 j
35 4956 f
36 4897 i
37 4816 m
38 4807 i
39 4745 h
40 4728 m
41 4692 x
42 4668 y
43 4582 f
44 4577 u
45 4570 p
46 4567 b
46 4567 l
48 4553 p
49 4538 b
50 4524 k
51 4519 p
52 4485 d
53 4467 d
54 4416 z
55 4332 q
56 4276 f
57 4273 t
58 4231 z
59 4172 h
60 4097 r
61 4025 j
62 3955 e
63 3930 o
64 3607 j
65 3570 h
66 3379 g
67 2670 m

Teste 377
1 7558 h
2 7210 m
3 6984 j
4 6881 l
5 6711 s
6 6700 r
7 6414 u
8 6227 o
9 6208 i
10 6114 l
11 6095 r
12 6058 u
13 6036 c
14 6013 w
15 5998 g
16 5966 s
17 5915 h
18 5899 h
19 5848 b
20 5820 o
21 5785 i
22 5752 q
23 5718 e
24 5651 o
25 5633 j
26 5590 p
27 5556 u
28 5555 e
29 5549 r
30 5525 d
31 5517 x
32 5471 t
33 5453 p
34 5431 n
35 5386 a
35 5386 r
37 5365 w
38 5316 l
39 5304 z
40 5271 d
41 5268 k
42 5203 j
43 5187 x
44 5145 l
45 5133 c
46 5095 q
47 5033 f
48 4974 s
49 4953 s
50 4951 x
51 4893 m
52 4885 s
53 4878 k
54 4876 x
55 4858 f
56 4853 v
57 4825 m
58 4808 t
59 4790 v
60 4753 k
61 4732 t
62 4713 k
63 4701 i
64 4698 k
65 4689 f
66 4676 o
67 4661 b
68 4621 t
69 4614 n
70 4585 d
71 4582 f
72 4553 o
73 4547 i
74 4508 b
75 4468 q
76 4464 r
77 4404 s
78 4264 y
79 4225 c
80 4174 z
81 4090 d
82 4060 r
83 4039 k
84 3902 v
85 3563 a
86 3495 v
87 3394 x
88 3314 u
89 3257 r
90 2985 q
91 2972 h

Teste 378
1 6716 r
2 6622 a
3 6522 i
4 6433 a
5 6339 i
6 6223 h
7 6159 d
8 6107 n
9 6028 p
10 5893 o
11 5840 a
12 5710 l
13 5702 j
14 5695 g
15 5694 e
16 5583 l
17 5576 a
18 5341 b
19 5329 y
20 5263 a
21 5261 t
22 5252 u
23 5221 m
24 5218 p
25 5196 j
26 5153 f
27 5071 v
28 5069 s
29 5054 n
30 5047 f
31 4994 f
32 4961 v
33 4948 o
34 4934 u
35 4930 a
36 4872 s
37 4831 a
38 4829 z
39 4770 c
40 4722 x
41 4682 c
42 4664 o
43 4649 v
44 4579 s
45 4573 a
46 4564 p
47 4519 f
48 4398 m
49 4354 v
50 4331 j
51 4259 x
52 4223 p
53 4207 r
54 4202 v
55 4190 s
56 4183 z
57 4135 z
58 4119 z
59 4033 d
60 4002 h
61 3838 w
62 3836 w
63 3825 w
64 3640 a
65 3635 i
66 3593 h

Teste 379
1 7791 p
2 7270 j
3 6766 u
4 6538 k
5 6443 q
6 6247 o
7 6121 n
8 6110 x
9 6075 h
10 6023 u
11 5998 r
12 5997 n
13 5921 n
14 5893 t
15 5882 r
16 5860 j
17 5848 y
18 5680 w
19 5669 i
20 5668 f
21 5587 w
22 5515 e
23 5476 b
24 5393 q
25 5390 o
26 5373 d
27 5364 c
28 5357 r
29 5334 e
30 5303 d
31 5274 x
32 5259 y
33 5241 g
34 5214 o
35 5204 b
36 5159 q
37 5127 p
38 5003 f
39 4972 t
40 4943 l
41 4907 h
42 4880 p
43 4878 q
44 4797 j
45 4794 i
46 4755 m
47 4728 u
48 4693 m
49 4683 q
50 4675 m
51 4656 l
52 4640 g
53 4558 y
54 4557 k
55 4525 b
56 4516 l
57 4513 l
58 4510 s
59 4504 d
60 4489 z
61 4483 d
62 4430 f
63 4334 d
64 4178 r
65 4125 y
66 4070 a
67 4025 t
68 4017 w
69 3987 c
70 3975 t
71 3917 n
72 3875 f
73 3654 p
74 2993 e
75 2960 x

Teste 380
1 7916 h
2 6729 v
3 6714 v
4 6467 o
5 6431 l
6 6285 n
7 6259 u
8 6147 d
9 6143 r
10 6128 h
11 6114 v
12 6053 x
13 6017 w
14 5952 g
15 5919 y
16 5903 x
17 5889 q
18 5839 s
19 5793 m
20 5774 p
21 5746 d
22 5715 p
23 5663 l
24 5641 j
25 5565 m
26 5562 y
27 5419 a
28 5411 s
29 5400 t
30 5338 k
31 5303 x
32 5252 o
33 5231 e
34 5151 g
35 5146 y
36 5130 o
37 5117 s
38 5108 l
39 5106 k
40 5093 o
41 5038 e
42 5014 p
43 5010 e
44 5004 p
45 5000 m
46 4985 u
47 4898 g
48 4876 k
49 4870 a
50 4847 w
51 4822 k
52 4819 o
53 4793 b
54 4780 m
55 4703 z
56 4654 k
57 4627 u
58 4603 m
59 4600 u
60 4577 e
61 4571 h
62 4565 n
63 4506 w
64 4450 w
65 4419 z
66 4413 c
67 4357 f
68 4347 m
69 4336 y
70 4333 o
71 4307 s
72 4269 f
73 4218 o
74 4206 o
75 4191 t
76 4164 v
77 4144 a
78 4096 x
79 4031 i
80 4019 l
81 4003 k
82 3914 c
83 3861 a
84 3703 v
85 3578 s
86 3571 g
87 3561 s
88 3028 o
89 2991 p
90 2878 f
91 2765 l
92 2609 o
93 2304 t
94 2018 x

Teste 381
1 6924 f
2 6627 f
3 6198 h
4 6197 d
5 6189 h
6 6139 m
7 5829 q
8 5787 g
9 5757 q
10 5739 x
11 5681 t
12 5650 c
13 5623 b
14 5533 p
15 5528 n
16 5509 s
17 5501 q
18 5466 t
19 5450 e
20 5431 r
21 5395 o
22 5365 q
23 5271 u
24 5225 b
25 5221 w
26 5182 k
27 5158 o
28 5059 r
29 5018 w
30 4989 o
31 4872 m
32 4809 o
33 4719 r
34 4661 k
35 4627 t
36 4604 d
37 4589 k
38 4544 a
39 4539 y
40 4438 i
41 4278 l
42 4256 s
43 4249 k
44 4223 i
45 4144 u
46 4120 a
47 4038 k
48 3929 b
49 3891 b
50 3852 s
51 3841 j
52 3812 q
53 3750 h
53 3750 v
55 3627 f
56 3620 j
57 3593 b
58 3548 x
59 3504 t

Teste 382
1 7092 o
2 6757 r
3 6672 o
4 6657 r
5 6648 i
6 6608 p
7 6535 p
8 6411 c
9 6361 l
10 6063 c
11 6046 t
12 5964 e
13 5939 v
14 5779 r
15 5772 y
16 5752 c
17 5656 j
18 5654 l
19 5624 b
20 5546 k
21 5529 q
22 5505 w
23 5496 h
24 5439 v
25 5428 n
26 5420 v
27 5367 n
28 5268 n
29 5252 q
30 5203 y
31 5198 y
32 5178 u
33 5136 k
34 5106 r
35 5090 b
36 5028 y
37 5016 q
38 5006 l
39 5001 h
40 4984 a
41 4974 m
42 4964 w
43 4955 x
44 4911 w
45 4894 f
46 4814 p
47 4804 k
48 4772 i
49 4771 v
50 4745 r
51 4732 k
52 4719 m
53 4713 d
54 4683 g
55 4671 t
56 4667 w
57 4660 e
58 4657 f
59 4640 d
60 4588 r
61 4582 h
62 4551 z
63 4529 b
64 4382 z
65 4340 u
66 4268 c
67 4258 z
68 4241 i
69 4223 i
70 4212 c
71 4210 a
72 4141 f
73 4063 p
74 4051 p
75 4040 q
76 4013 i
77 3998 w
78 3970 v
79 3915 a
80 3914 i
81 3911 c
82 3824 t
83 3812 s
84 3811 y
85 3810 u
86 3764 u
87 3604 q
88 3597 f
89 3581 u
90 3533 k
91 3361 k
92 3149 p
93 3123 j
94 3074 q
95 3017 w
96 2879 z
97 2876 c
98 2841 l
99 2631 c
100 2611 i

Teste 383
1 6201 y
2 6185 m
3 6037 v
4 5957 n
5 5772 y
6 5477 k
7 5457 g
8 5370 f
9 5112 t
10 5079 d
11 4969 z
12 4747 y
13 4728 u
14 4573 e
15 3212 u

Teste 384
1 7278 i
2 6546 m
3 6539 w
4 6080 u
5 5864 z
6 5832 q
7 5729 n
8 5691 i
9 5652 h
10 5429 m
11 5386 e
12 5328 e
13 5279 f
14 5109 m
15 5081 i
16 5063 u
17 5062 c
18 4881 m
19 4800 k
20 4762 r
21 4673 x
22 4637 t
23 4553 r
24 4389 g
25 4159 e
26 3976 t
27 3849 l
28 3666 t
29 3571 x
30 3521 g
31 3479 w
32 3157 x

Teste 385
1 7324 j
2 6674 c
3 6550 h
4 6491 m
5 6471 j
6 6457 w
7 6433 k
8 6343 h
9 6333 t
10 6330 y
11 6327 o
12 6265 r
13 6194 m
14 6166 c
15 6148 u
16 6077 z
17 6064 c
18 6046 d
19 5953 a
20 5928 d
21 5886 x
22 5859 s
23 5851 q
24 5849 u
25 5836 o
26 5822 b
27 5705 l
28 5695 t
29 5668 s
30 5642 e
31 5598 a
32 5592 b
33 5565 h
34 5521 p
35 5476 z
36 5448 g
37 5431 v
38 5428 e
39 5383 e
40 5312 v
41 5261 x
42 5248 i
43 5176 k
44 5174 g
45 5172 a
46 5168 m
47 5149 o
48 5121 i
49 5071 a
50 5065 g
51 5063 v
52 5031 w
53 5005 n
54 4982 b
55 4979 c
56 4950 c
57 4917 n
58 4887 m
59 4860 e
60 4806 o
61 4779 r
62 4619 p
63 4615 u
64 4586 r
65 4577 g
66 4495 g
67 4472 x
68 4469 v
69 4455 c
70 4427 d
71 4423 a
72 4419 v
73 4408 l
74 4406 b
75 4368 b
76 4237 n
77 4234 a
78 4233 q
79 4209 n
80 4206 d
81 4195 j
82 4159 m
83 4144 m
84 3952 a
85 3875 v
86 3712 i
87 3689 q
88 3678 p
89 3608 a
90 3606 d
91 3570 n
92 3542 x
93 3518 x
94 3509 d
95 3459 l
96 3436 q
97 3351 u
98 3338 e
99 3185 n
100 2598 e

Teste 386
1 6871 l
2 6614 i
3 6316 r
4 6289 p
5 6244 d
6 6080 i
7 5886 x
8 5883 q
9 5865 r
10 5736 x
11 5568 x
12 5566 v
13 5560 d
14 5486 c
15 5441 q
16 5407 o
17 5404 c
18 5353 r
19 5343 g
20 5230 k
21 5228 g
22 5191 b
23 5044 w
24 4977 o
25 4960 e
26 4949 a
27 4948 m
28 4932 s
29 4927 p
30 4878 t
31 4863 a
32 4690 a
32 4690 v
34 4645 l
35 4606 b
36 4554 g
37 4443 n
38 4436 n
39 4336 b
40 4196 h
41 4195 p
42 4178 a
43 4165 z
44 4130 c
45 4098 u
46 4060 f
47 4046 t
48 3877 c
49 3267 q
50 2909 o

Teste 387
1 6776 p
2 6593 u
3 6141 z
4 5860 c
5 5756 k
6 5727 w
7 5518 g
8 5193 h
9 5189 c
10 5164 w
11 5122 g
12 4918 s
13 4882 d
14 4823 u
15 4776 g
16 4734 r
17 4620 i
18 4397 x
19 4392 z
20 4377 d
21 4207 o
22 3930 u
23 3339 o
24 3284 h
25 3212 m

Teste 388
1 6677 m
2 6409 m
3 6192 h
4 6014 l
5 5927 w
6 5620 h
7 5379 r
8 5029 i
9 4761 j
10 4745 o
11 4497 v
12 4336 a

Teste 389
1 6870 d
2 6673 q
3 6615 k
4 6490 t
5 6397 i
6 6387 t
7 6349 y
8 6183 y
9 6135 q
10 6076 u
11 5967 n
12 5949 f
13 5946 e
14 5838 l
15 5827 m
16 5773 k
17 5769 f
18 5760 w
19 5686 n
20 5655 f
21 5638 x
22 5614 z
23 5568 v
24 5513 e
25 5491 n
26 5453 f
27 5444 q
28 5413 k
29 5338 l
30 5322 c
31 5292 h
32 5284 i
33 5263 o
34 5144 o
35 5107 b
36 5104 p
37 5036 o
38 4986 a
39 4968 h
40 4929 j
41 4895 t
42 4847 z
43 4846 i
44 4832 r
45 4809 x
46 4807 g
47 4791 r
48 4774 u
49 4765 q
50 4758 f
51 4689 q
52 4662 e
53 4646 v
54 4505 f
55 4474 r
56 4369 o
57 4217 c
58 4196 q
59 4185 s
60 4169 d
61 4121 d
62 4057 p
63 4053 w
64 4047 y
65 4033 j
66 3978 a
67 3962 b
68 3955 u
69 3890 x
70 3875 z
71 3864 r
72 3850 s
73 3725 a
74 3637 r
75 3533 p
76 3516 o
77 3508 y
78 3404 w
79 3296 v
80 3295 k
81 3289 b
82 3244 q
83 3150 k
84 3060 k
85 2850 h
86 2731 w

Teste 390
1 7376 z
2 6384 q
3 6166 o
4 6069 v
5 5518 n
6 5459 h
7 5366 r
8 5288 k
9 5231 h
10 5087 n
11 5023 g
12 4928 d
13 4773 v
14 4669 u
15 4560 w
16 4300 u
17 4246 u
18 4055 q
19 3703 y
20 3677 k
21 3554 f
22 3544 j
23 3242 h
24 3180 x
25 2999 c

Teste 391
1 6945 k
2 5787 w
3 5678 b
4 5593 u
5 5500 g
6 5417 q
7 5362 r
8 5256 x
9 5111 j
10 5088 f
11 5071 y
12 5021 z
13 4609 b
14 4576 r
15 4500 a
16 4391 l
17 4300 e
18 4279 b
19 4171 d
20 4160 b
21 4148 c
22 4135 k
23 4039 a
24 3872 i
25 3782 b
26 3655 g
27 3201 w

Teste 392
1 6370 p
2 6253 t
3 5937 b
4 5858 q
5 5753 a
6 5340 f
7 5245 x
8 5185 f
9 5031 v
10 4921 n
11 4699 z
12 4655 u
13 4536 l
14 4482 t
15 4480 j
16 4446 x
17 4419 y
18 4198 w
19 4104 s
20 3449 x

Teste 393
1 7142 d
2 6984 o
3 6887 h
4 6789 p
5 6470 z
6 6438 e
7 6308 b
8 6287 i
9 6274 o
10 6211 b
11 5968 s
12 5920 v
13 5901 p
14 5859 p
15 5816 v
16 5777 v
17 5727 g
18 5636 y
19 5628 l
20 5621 o
21 5601 v
22 5425 b
23 5255 d
24 5187 p
25 5155 i
26 5142 m
27 5090 g
28 5074 g
29 5056 t
30 5048 l
31 5036 a
32 4935 x
33 4931 q
34 4924 b
35 4923 y
36 4918 d
37 4907 i
38 4827 h
39 4811 q
40 4777 f
41 4759 e
42 4741 p
43 4727 j
44 4699 k
45 4629 v
46 4622 j
47 4518 m
48 4486 z
49 4367 n
50 4312 b
51 4240 h
52 4166 v
53 4156 g
54 4099 z
55 4037 m
56 4016 q
57 3987 h
58 3860 v
59 3855 d
60 3736 c
61 3695 y
62 3579 w
63 3391 x
64 3383 j
65 3356 p
66 3296 n
67 3236 k
68 3229 n
69 3096 x
70 2999 w

Teste 394
1 7848 b
2 7574 r
3 6999 c
4 6796 u
5 6595 r
6 6583 h
7 6524 a
8 6459 f
9 6457 o
10 6397 l
11 6349 m
12 6191 m
13 6179 q
14 6170 e
15 6103 b
16 6082 c
17 5958 m
18 5913 u
19 5898 i
20 5854 d
21 5851 z
22 5844 h
23 5779 b
24 5736 n
25 5699 l
26 5681 l
27 5672 f
28 5626 c
29 5623 h
30 5605 n
31 5584 y
32 5575 b
33 5431 g
34 5419 g
35 5406 v
36 5344 u
37 5340 m
38 5307 d
39 5297 x
40 5244 d
41 5234 q
42 5230 e
43 5204 i
44 5169 j
45 5128 r
46 5113 r
47 5072 p
48 5063 h
49 5062 q
50 5051 e
51 5009 t
52 4929 k
53 4896 j
54 4889 t
55 4876 z
56 4856 k
57 4806 r
58 4774 x
59 4767 n
60 4758 q
61 4703 m
62 4700 j
63 4682 v
64 4652 r
65 4638 a
66 4637 h
67 4613 a
68 4598 t
69 4590 a
70 4587 v
71 4565 n
72 4512 w
73 4416 i
74 4344 h
75 4338 g
76 4320 p
77 4296 y
78 4271 k
79 4206 i
80 4142 b
81 4104 h
82 4099 k
83 4072 o
84 4041 l
85 4014 s
86 3875 e
87 3843 n
88 3808 i
89 3797 z
90 3637 i
91 3635 m
92 3572 b
93 3513 u
94 3373 o
95 3357 x
96 3342 n
97 3282 b

Teste 395
1 7278 q
2 7167 o
3 6707 h
4 6629 v
5 6450 y
6 6346 i
7 6250 v
8 6136 p
8 6136 w
10 6131 k
11 5998 t
12 5961 t
13 5816 h
14 5632 v
15 5606 t
16 5584 c
17 5491 y
18 5481 x
19 5463 s
20 5452 z
21 5425 k
22 5357 z
23 5332 g
24 5277 l
25 5272 c
26 5265 b
27 5196 w
28 5185 x
29 5168 x
30 5148 j
31 5128 e
32 5070 q
33 5064 q
34 4999 m
35 4966 o
36 4909 h
37 4867 b
38 4853 w
39 4833 k
40 4823 x
41 4648 e
42 4581 q
43 4478 t
44 4329 s
45 4171 e
46 4152 a
47 3950 d
48 3701 n
49 3700 v
50 3677 g
51 3645 u
52 3343 k
53 2749 y

Teste 396
1 6927 d
2 6462 r
3 6053 v
4 5995 e
5 5915 i
6 5880 y
7 5778 b
8 5671 a
9 5630 b
10 5599 z
11 5567 x
12 5458 e
13 5424 h
14 5389 b
15 5362 d
16 5235 q
17 5191 d
18 5106 v
19 5091 m
20 5090 m
21 5029 z
22 5013 g
22 5013 q
24 4891 a
25 4829 s
26 4725 l
27 4643 d
28 4616 v
29 4565 k
30 4519 t
31 4497 l
32 4346 h
33 4272 m
34 4103 h
34 4103 r
36 4044 k
37 3999 r
38 3973 j
39 3886 g
40 3859 k
41 3820 v
42 3796 x
43 3677 v
44 3667 k
45 3630 j
46 3617 w
47 3493 y
48 3243 v
49 2646 h

Teste 397
1 7544 p
2 6389 p
3 6120 n
4 6028 h
5 5921 g
6 5401 p
7 5336 s
8 5296 z
9 5188 y
10 5178 b
11 5142 e
12 5101 r
13 5086 u
14 5057 j
15 4931 z
16 4721 o
17 4343 h
18 4198 s
19 3769 w
20 3695 t
21 3637 a
22 2923 m

Teste 398
1 7075 l
2 5911 q
3 5648 l
4 4804 k
5 4773 i
6 4508 k
7 4442 j
8 2743 y

Teste 399
1 7041 e
2 6292 k
3 5964 f
4 5868 u
5 5524 o
6 5508 v
6 5508 z
8 5449 v
9 5201 n
10 5054 t
11 4879 t
12 4843 t
13 4356 l
14 3977 w
15 3606 t
16 3573 q

Teste 400
1 7193 u
2 7067 t
3 6694 v
4 6585 z
5 6495 m
6 6043 f
7 6013 c
8 5804 x
9 5797 m
10 5575 o
11 5517 a
12 5446 p
13 5401 p
14 5386 q
15 5371 q
16 5329 r
17 5262 f
18 5259 y
19 5255 h
20 5237 y
21 5233 a
22 5209 z
23 5190 m
24 5071 u
25 5043 q
26 4994 u
27 4953 u
28 4915 n
29 4873 j
30 4863 g
31 4827 s
32 4825 j
33 4790 a
34 4776 e
35 4735 q
36 4733 q
37 4722 t
38 4699 a
39 4656 i
40 4619 u
41 4485 m
42 4479 z
43 4433 j
44 4403 u
45 4356 s
46 4340 j
47 4307 k
48 4284 r
49 4263 m
50 4007 m
51 3988 o
52 3917 g
53 3868 q
54 3500 y
55 3047 s

Teste 401
1 7192 x
2 6786 y
3 6774 b
4 6676 c
5 6566 k
6 6537 z
7 6484 z
8 6287 o
9 6275 f
10 6262 j
11 6130 c
12 6100 m
13 6093 f
14 6047 z
15 6039 r
16 5964 l
17 5870 d
18 5866 m
19 5811 a
20 5807 e
21 5805 a
22 5802 b
23 5797 l
24 5692 x
25 5543 q
26 5529 y
27 5517 e
28 5493 s
29 5438 w
30 5433 a
31 5384 a
32 5311 d
32 5311 w
34 5301 a
35 5264 g
36 5244 g
37 5226 a
38 5210 t
39 5164 j
40 5163 m
41 5140 z
42 5115 p
43 5093 r
44 5063 l
45 5042 r
