Teste 1
29 5288 e
30 5267 v
31 5179 e
32 5150 g
33 5079 z
34 5077 e
35 5020 r
36 4904 d
37 4863 k
38 4774 b
39 4756 o
40 4710 a
41 4671 y
42 4653 g
43 4644 g
44 4611 p
45 4549 n
46 4527 m
47 4502 y
48 4478 e
49 4438 r
50 4408 v
51 4401 l
52 4385 q
53 4355 i
54 4349 x
55 4336 a
56 4262 v
57 4252 v
58 4191 d
59 4166 x
60 4077 r
61 4007 q
62 3936 r
63 3929 e
64 3835 p
65 3783 f
66 3748 s
67 3689 g
68 3513 n
69 3345 q
70 3201 k
71 3157 c
72 2701 f

Teste 969
1 7126 p
2 6611 t
3 6446 o
4 6210 x
5 5949 d
6 5804 b
7 5514 m
8 5272 v
9 4664 d
10 4653 o
11 4640 u
12 4611 n
13 4527 u
14 4478 k
15 4408 d
16 4385 m
17 4349 y
18 4280 d
19 4262 b
20 4191 y
21 4185 y
22 4092 k
23 4077 b
24 3939 y
25 3936 v
26 3835 x
27 3748 d
28 3547 n
29 3513 p
30 3490 b
31 3201 d
32 2701 t

Teste 970
1 6611 o
2 6302 t
3 6210 g
4 6046 f
5 5804 t
6 5611 h
7 5507 j
8 5483 p
9 5272 e
10 5202 q
11 5078 g
12 4775 o
13 4720 j
14 4653 a
14 4653 p
16 4633 h
17 4611 q
18 4560 p
19 4555 e
20 4478 h
21 4385 j
22 4280 j
23 4191 h
24 4092 j
25 3939 f
26 3835 i
27 3547 p
28 3490 a
29 3417 i
30 3414 e
31 2701 e
32 2328 j

Teste 971
1 6763 w
2 6378 l
3 6302 x
4 6046 i
5 5938 i
6 5842 p
7 5611 p
8 5483 i
9 5383 p
10 5373 v
11 5202 w
12 5140 e
13 5075 x
14 4885 y
15 4776 y
16 4775 p
17 4653 w
18 4636 n
19 4633 v
20 4560 p
21 4478 l
22 4334 p
23 4280 n
24 4092 y
25 4067 v
26 3838 i
27 3835 e
28 3755 w
28 3755 x
30 3490 x
31 3414 v
32 2328 y

Teste 972
1 6782 y
2 6378 u
3 6085 u
4 6067 w
5 6046 h
6 5937 n
7 5842 h
8 5522 e
9 5483 a
10 5440 b
11 5373 n
12 5359 h
13 5167 h
14 5140 y
15 5133 t
16 4913 n
17 4906 u
18 4885 n
19 4775 h
20 4752 w
21 4636 t
22 4627 h
23 4560 w
24 4509 a
25 4334 p
26 4092 u
27 3853 p
28 3838 w
29 3755 e
30 3490 b
31 2467 y
32 2328 y

Teste 973
1 7916 i
2 7545 y
3 7295 h
4 6995 d
5 6962 n
6 6786 s
7 6774 n
8 6726 d
9 6626 x
10 6577 q
11 6387 z
12 6378 l
13 6280 e
14 6238 l
15 6208 b
16 6175 x
17 6154 z
18 6074 d
19 6067 m
19 6067 u
21 6055 l
22 6002 s
23 5998 a
24 5992 m
25 5962 s
26 5956 t
27 5937 j
28 5928 i
29 5922 s
30 5873 o
31 5857 h
32 5783 z
33 5763 o
34 5749 e
35 5707 n
36 5705 e
37 5689 y
38 5684 n
39 5620 z
40 5618 u
41 5612 f
42 5604 p
43 5579 p
44 5522 e
45 5512 l
46 5465 i
47 5440 p
48 5421 k
49 5392 e
50 5359 f
51 5350 d
52 5348 s
53 5323 c
54 5280 l
55 5267 f
56 5220 d
57 5150 e
58 5142 z
59 5140 m
60 5131 s
61 5077 u
62 5043 d
63 4913 i
64 4904 t
65 4885 u
66 4875 q
67 4774 n
68 4752 d
69 4733 e
70 4720 c
71 4714 z
72 4710 g
73 4705 f
74 4627 x
75 4624 b
76 4543 y
77 4530 j
78 4509 c
79 4310 x
80 4258 x
81 4170 u
82 4169 m
83 4160 d
84 4092 k
85 4070 u
86 4023 x
87 4004 l
88 3995 a
89 3958 p
90 3937 e
91 3913 c
92 3838 s
93 3756 u
94 3490 u
95 3466 g
96 3089 n
97 3001 s
98 2328 n
99 2196 n

Teste 974
1 7545 o
2 7292 a
3 6995 r
4 6786 f
5 6726 w
6 6577 p
7 6526 a
8 6516 p
9 6378 g
10 6376 c
11 6238 w
12 6220 a
13 6175 d
14 6162 i
15 6090 z
16 6074 h
17 6067 i
18 6021 r
19 6008 d
20 6002 y
21 5992 i
22 5956 d
23 5946 w
24 5928 k
25 5923 v
26 5873 d
27 5783 p
28 5759 o
29 5756 y
30 5749 a
31 5723 c
32 5705 f
33 5684 g
34 5666 i
35 5657 t
36 5627 f
37 5618 z
38 5604 i
39 5587 x
40 5580 i
41 5575 g
42 5569 h
43 5522 y
44 5465 h
45 5456 x
46 5423 b
47 5421 r
48 5359 i
49 5348 y
50 5286 w
51 5280 v
52 5277 t
53 5272 k
54 5240 r
55 5220 t
56 5180 p
57 5179 f
58 5142 p
59 5131 f
60 5103 q
61 5077 y
62 5063 m
63 5051 f
64 5043 d
65 5007 a
66 4994 l
67 4904 y
68 4889 d
69 4875 q
70 4791 i
71 4752 b
72 4750 y
73 4720 l
74 4718 g
75 4710 c
76 4631 p
77 4627 q
78 4623 y
79 4543 a
80 4509 x
81 4272 d
82 4261 o
83 4258 i
84 4180 i
85 4169 a
86 4161 q
87 4092 o
88 4054 y
89 4023 t
90 3995 w
91 3940 h
92 3937 m
93 3877 d
94 3867 w
95 3838 x
96 3490 a
97 3406 f
98 3089 f
99 2328 c

Teste 975
1 5663 w
2 5398 s
3 5315 x
4 4729 p
5 4218 t
6 4023 o
7 3940 p
8 3877 w
9 3838 x
10 3406 t
11 2328 s

Teste 976
1 6456 o
2 6100 d
3 5879 c
4 5736 f
5 5398 t
6 4922 d
7 4729 d
8 4067 t
9 4023 c
10 3877 d
11 3406 f

Teste 977
1 6456 n
2 5986 k
3 5879 p
4 5737 r
5 5475 r
6 5447 z
7 5398 m
8 5060 n
9 4973 m
10 4729 c
11 4710 t
12 4692 p
13 4627 k
14 4543 y
15 4363 n
16 4272 z
17 4258 r
18 4169 p
19 4092 n
20 4023 k
21 3952 y
22 3778 c
23 3709 p
24 3587 k
25 3406 r

Teste 978
1 6795 t
2 6182 w
3 5986 k
4 5737 s
5 5687 q
6 5605 a
7 5533 j
8 5507 s
9 5470 f
10 5447 w
11 5431 k
12 5128 m
13 5118 w
14 5060 y
15 4795 i
16 4729 f
17 4692 i
18 4543 m
19 4272 j
20 4169 x
21 4168 y
22 4140 x
23 4023 q
24 3778 a
25 3587 w

Teste 979
1 7324 y
2 6925 m
3 6795 z
4 6784 u
5 6549 q
6 6459 k
7 6184 q
8 6056 y
9 6034 d
10 6014 o
11 5986 u
12 5965 e
13 5872 i
14 5850 j
15 5823 d
16 5789 a
17 5783 d
18 5756 b
19 5723 k
20 5687 g
21 5684 d
22 5657 o
23 5618 w
24 5587 v
25 5575 p
26 5533 q
27 5522 p
28 5470 e
29 5468 x
30 5456 r
31 5450 b
32 5431 q
33 5421 l
34 5419 h
35 5386 v
36 5382 k
37 5348 l
38 5280 y
39 5272 q
40 5220 h
41 5179 d
42 5131 v
43 5118 y
44 5112 v
45 5105 l
46 5077 v
47 5051 r
48 5032 r
49 5007 p
50 4964 v
51 4904 q
52 4875 m
53 4801 w
54 4795 k
55 4778 p
56 4752 j
57 4720 r
57 4720 x
59 4713 g
60 4692 a
61 4538 p
62 4531 d
63 4480 p
64 4426 q
65 4339 m
66 4296 d
67 4280 l
68 4272 n
69 4269 z
70 4171 n
71 4168 d
72 4023 i
73 3600 q
74 3587 m

Teste 980
1 7463 w
2 6925 w
3 6784 n
4 6623 u
5 6481 m
6 6459 f
7 6236 d
8 6139 s
9 6056 w
10 6014 j
11 5965 u
12 5850 s
13 5789 u
14 5756 h
15 5744 x
16 5694 d
17 5687 m
18 5657 d
19 5587 w
20 5533 e
21 5483 s
22 5477 f
23 5470 i
24 5456 g
25 5438 g
26 5431 s
27 5419 i
28 5412 s
29 5382 p
30 5280 r
31 5236 i
32 5220 e
33 5167 i
34 5131 d
35 5112 s
36 5077 q
37 5034 v
38 5032 v
39 4998 h
40 4984 p
41 4964 q
42 4963 n
43 4875 i
44 4795 o
45 4767 i
46 4764 x
47 4752 p
48 4720 f
49 4692 x
50 4644 w
51 4563 o
52 4531 x
53 4523 b
54 4460 p
55 4426 m
56 4408 e
57 4346 f
58 4328 p
59 4296 i
60 4272 p
61 4217 u
62 4171 s
63 4101 w
64 4070 m
65 4023 b
66 3984 j
67 3931 i
68 3819 q
69 3763 e
70 3735 s
71 3674 r
72 3587 b
73 2980 b
74 2919 q

Teste 981
1 6623 k
2 6584 o
3 6459 s
4 6320 u
5 6139 k
6 6014 k
7 5931 v
8 5850 v
9 5849 f
10 5756 f
11 5716 l
12 5706 l
13 5694 g
14 5657 o
15 5579 v
16 5533 s
17 5494 j
18 5477 m
19 5474 a
20 5456 l
21 5431 d
22 5423 t
23 5412 u
24 5405 v
25 5390 v
26 5280 o
27 5245 o
28 5220 m
29 5219 t
30 5177 e
31 5131 v
32 5077 d
33 5032 u
34 5021 x
35 4998 o
36 4984 t
37 4982 o
38 4963 f
39 4948 z
40 4933 s
41 4814 m
42 4806 s
43 4795 z
44 4764 e
45 4720 l
46 4680 k
47 4644 v
48 4637 e
49 4531 j
50 4529 w
51 4460 t
52 4428 k
53 4419 d
54 4408 e
54 4408 x
56 4328 o
57 4288 u
58 4272 u
59 4233 f
60 4187 m
61 4171 o
62 4070 e
63 3984 w
64 3819 n
65 3735 v
66 3587 a
67 3475 u
68 3445 n
69 3291 d
70 2919 e
71 2690 g

Teste 982
1 6584 p
2 6394 p
3 6359 e
4 6320 x
5 6128 f
6 6107 i
7 6038 l
8 6014 y
9 6005 x
10 5903 j
11 5850 i
12 5833 q
13 5756 n
14 5706 m
15 5704 n
16 5700 y
17 5699 y
18 5693 v
19 5657 b
20 5631 b
21 5630 n
22 5533 v
23 5519 a
24 5477 s
24 5477 w
26 5456 b
27 5423 e
28 5414 m
29 5405 h
30 5380 p
31 5280 e
32 5258 e
33 5220 p
34 5204 s
35 5177 h
36 5161 h
37 5121 t
38 5103 e
39 5077 y
40 5021 w
41 4984 m
42 4963 n
43 4933 a
44 4832 h
45 4806 r
46 4764 m
47 4680 i
48 4637 e
49 4555 e
50 4529 t
51 4486 t
52 4466 m
53 4428 e
54 4408 t
55 4328 q
56 4275 m
57 4272 i
58 4187 l
59 4070 f
60 4037 i
61 3999 p
62 3819 j
63 3806 k
64 3792 b
65 3682 i
66 3681 o
67 3587 p
67 3587 r
69 3549 q
70 3445 o
71 2919 q

Teste 983
1 6925 q
2 6905 n
3 6652 c
4 6584 o
5 6570 l
6 6359 l
7 6155 m
8 6128 b
9 6039 c
10 6038 n
11 6008 c
12 6005 b
12 6005 c
14 5992 n
15 5987 h
16 5946 j
17 5923 n
18 5880 q
19 5850 j
20 5780 b
21 5756 f
22 5704 p
23 5699 i
24 5657 l
25 5630 p
26 5519 q
27 5483 i
28 5477 p
29 5463 n
30 5423 h
31 5405 h
32 5351 c
33 5280 b
34 5220 k
35 5216 q
36 5177 l
37 5121 q
38 5085 q
39 5077 g
40 4984 c
41 4958 f
42 4933 c
43 4868 l
44 4863 p
45 4855 h
46 4806 h
47 4680 b
48 4679 k
49 4619 h
50 4569 c
51 4564 t
52 4555 b
53 4536 v
54 4507 o
55 4486 r
56 4458 c
57 4428 k
58 4416 x
59 4402 r
60 4401 r
61 4354 k
62 4328 t
63 4272 r
64 4184 b
65 4126 p
66 4070 r
67 4021 n
68 3999 s
69 3955 j
70 3868 g
71 3806 x
72 3766 b
73 3682 g
74 3587 m
75 3549 v
76 3536 j
77 3391 g
78 3374 r
79 3133 s
80 3107 p
81 2919 c
82 2575 l

Teste 984
1 7508 i
2 7498 u
3 7423 b
4 7141 k
5 6905 k
6 6584 u
7 6359 c
8 6325 v
9 6128 s
10 6063 z
11 6038 r
12 6005 q
13 5992 o
14 5946 j
15 5880 b
16 5873 e
17 5812 o
18 5780 a
19 5760 u
20 5742 n
21 5731 z
22 5712 c
23 5704 c
24 5657 v
25 5649 s
26 5647 q
27 5523 a
28 5519 o
29 5477 v
30 5475 d
31 5442 p
32 5423 c
33 5391 o
34 5351 b
35 5319 c
35 5319 k
37 5220 k
38 5213 s
39 5177 e
40 5085 z
41 5010 u
42 4984 y
43 4933 f
44 4910 y
45 4890 f
46 4881 v
46 4881 z
48 4863 s
49 4806 q
50 4787 n
51 4679 k
52 4569 p
53 4558 i
54 4555 s
55 4507 d
56 4458 n
57 4416 h
58 4411 q
59 4401 i
60 4379 r
61 4328 u
62 4283 q
63 4270 l
64 4264 t
65 4184 q
66 4070 n
67 3999 u
68 3972 k
69 3868 z
70 3823 s
71 3789 b
72 3766 l
73 3722 c
74 3693 j
75 3664 f
76 3587 z
77 3536 v
78 3374 f
79 3114 h
80 3107 t
81 3063 v
82 2575 i

Teste 985
1 7125 b
2 6474 c
3 6365 t
4 6364 v
5 6238 w
6 6063 y
7 6043 h
8 6005 q
9 5946 h
10 5890 k
11 5873 n
12 5780 c
13 5742 h
14 5712 l
15 5690 g
16 5657 a
17 5647 l
18 5603 c
19 5535 h
20 5519 w
21 5475 x
22 5435 d
23 5423 c
24 5415 q
25 5396 l
26 5369 h
27 5351 o
28 5319 g
29 5213 h
30 5095 q
31 5085 j
32 5029 p
33 5002 x
34 4984 z
35 4960 p
36 4936 a
37 4910 b
38 4884 l
39 4881 h
40 4865 l
41 4863 d
42 4833 j
43 4787 l
44 4569 c
45 4555 d
46 4485 z
47 4468 c
48 4459 m
49 4458 q
50 4411 k
51 4379 a
52 4337 y
53 4283 h
54 4264 m
55 4212 n
56 4070 k
57 4049 a
58 4025 d
59 4023 o
60 3992 k
61 3972 p
62 3886 u
63 3823 r
64 3766 d
65 3718 h
66 3693 q
67 3650 r
68 3587 v
69 3422 q
70 3418 d
71 3374 u
72 3107 t
73 2901 h
74 2575 p

Teste 986
1 6474 m
2 6412 j
3 6364 m
4 6332 h
5 6126 j
6 6086 j
7 6063 j
8 6058 u
9 6005 l
10 5958 w
11 5942 d
12 5932 l
13 5890 a
14 5780 j
15 5712 p
16 5681 a
17 5657 h
18 5603 r
19 5519 y
20 5509 w
21 5443 i
22 5435 w
23 5421 f
24 5415 d
25 5369 o
26 5319 r
27 5172 c
28 5097 x
29 5095 t
30 5029 x
31 5024 t
32 5008 p
33 4984 w
34 4937 q
35 4936 i
36 4891 r
37 4884 h
38 4865 x
39 4833 w
40 4698 m
41 4682 c
42 4620 j
43 4605 x
44 4594 y
45 4569 x
46 4538 h
47 4485 u
48 4459 r
49 4414 r
50 4411 x
51 4337 j
52 4334 x
53 4264 m
54 4231 j
55 4178 m
56 4159 o
57 4070 j
58 4025 m
59 3992 j
60 3886 y
61 3802 f
62 3766 f
63 3693 o
64 3679 r
65 3674 w
66 3630 m
67 3625 x
68 3587 f
69 3478 o
70 3418 c
71 3329 m
72 3107 c
73 2781 y
74 2575 q

Teste 987
1 7498 a
2 7201 c
3 7141 k
4 6684 q
5 6584 a
6 6412 z
7 6390 z
8 6332 k
9 6329 k
10 6325 u
11 6240 x
12 6210 r
13 6157 q
14 6086 p
15 6073 b
16 6058 n
17 5958 x
18 5932 c
19 5886 m
20 5865 y
21 5780 k
22 5763 a
23 5761 s
24 5681 g
25 5646 x
26 5642 v
27 5631 u
28 5618 g
29 5603 b
30 5597 t
31 5509 y
32 5435 c
33 5415 n
34 5322 e
35 5319 k
36 5268 o
37 5196 n
38 5097 e
39 5077 n
40 5074 k
41 5069 n
42 5029 b
43 5027 s
44 5008 q
45 4944 n
46 4937 s
47 4891 o
48 4865 n
49 4762 m
50 4707 g
51 4698 v
52 4683 c
53 4620 v
54 4597 g
55 4594 k
55 4594 m
57 4538 m
58 4459 g
59 4411 x
60 4346 g
61 4334 m
62 4301 k
63 4264 o
64 4231 o
65 4179 p
66 4159 s
67 4130 b
68 4025 q
69 3886 g
70 3883 v
71 3790 o
72 3766 r
73 3754 n
74 3709 q
75 3679 q
76 3630 t
77 3587 g
78 3418 n
79 3107 o
80 2706 m
81 2575 n

Teste 988
1 7201 n
2 6979 a
3 6904 g
4 6684 i
5 6658 e
6 6412 j
7 6332 r
8 6325 n
9 6273 q
10 6234 v
11 6210 h
12 6140 f
13 6089 u
14 6086 r
15 6058 f
16 5932 g
17 5865 r
18 5763 y
19 5759 i
20 5681 e
21 5642 i
22 5618 b
23 5597 s
24 5483 t
25 5435 a
26 5359 y
27 5338 f
28 5322 o
29 5299 y
30 5291 n
31 5281 v
32 5268 a
33 5205 d
34 5200 o
35 5190 i
36 5147 r
37 5121 r
38 5113 y
39 5097 y
40 5087 b
41 5074 f
42 5029 v
43 5008 o
44 4964 s
45 4937 r
46 4865 r
47 4832 n
48 4799 h
49 4727 s
50 4707 y
51 4694 b
52 4683 k
53 4677 p
54 4659 a
55 4600 r
56 4597 m
57 4594 t
58 4523 o
59 4474 c
60 4459 f
61 4425 r
62 4369 f
63 4346 s
64 4301 q
65 4298 j
66 4296 k
67 4231 a
68 4159 f
69 4025 d
70 3918 a
71 3883 p
72 3766 v
73 3709 u
74 3683 m
75 3672 i
76 3660 r
77 3630 i
78 3418 c
79 3393 a
80 2829 f
81 2706 b

Teste 989
1 6286 k
2 5836 u
3 5222 j
4 5210 d
5 4965 h
6 4936 h
7 4741 d
8 4698 q
9 4653 u
10 4460 d
11 4425 x
12 4346 q
13 4298 h
14 4231 u
15 4025 u
16 3883 d
17 3709 d
18 3672 k
19 3630 d
20 3393 h
21 2706 j

Teste 990
1 6650 i
2 5836 f
3 5787 j
4 5650 k
5 5632 f
6 5393 a
7 5270 i
8 5210 j
9 5110 f
10 4936 f
11 4698 d
12 4628 v
13 4460 a
14 4439 x
15 4346 i
16 4231 i
17 3883 g
18 3852 g
19 3774 d
20 3672 k
21 3393 v

Teste 991
1 6650 c
2 6603 f
3 6138 a
4 6089 n
5 6024 m
6 5930 p
7 5787 a
8 5632 x
9 5270 n
10 5137 c
11 5110 m
12 4917 a
13 4886 x
14 4698 a
15 4474 j
16 4460 f
17 4346 r
18 4321 i
19 4204 r
20 3903 r
21 3883 r
22 3774 p
23 3393 i

Teste 992
1 6969 k
2 6603 j
3 6089 s
4 5986 e
5 5930 k
6 5889 u
7 5703 i
8 5632 g
9 5433 j
10 5371 y
11 5295 j
12 5277 n
13 5170 g
14 5137 f
15 4917 n
16 4698 u
17 4460 u
18 4321 e
19 4255 s
20 4213 f
21 3903 y
22 3774 i
23 3092 u

Teste 993
1 7201 w
2 7042 m
3 6969 t
4 6904 e
5 6830 s
6 6658 m
7 6332 m
8 6273 a
9 6210 k
10 6089 g
10 6089 n
12 6067 h
13 6058 n
14 6043 j
15 5934 u
16 5930 h
17 5875 s
18 5865 k
19 5781 w
20 5759 w
21 5716 w
22 5703 c
23 5701 p
24 5693 y
25 5642 u
26 5616 l
27 5597 u
28 5565 n
29 5517 e
30 5463 n
31 5435 v
32 5433 j
33 5407 k
34 5406 d
35 5396 k
36 5362 u
37 5338 s
38 5299 p
39 5295 y
40 5281 t
41 5205 d
42 5190 o
43 5170 d
44 5121 k
45 5102 y
46 5097 y
47 5074 z
48 5064 a
49 5008 s
50 4937 n
51 4917 i
52 4889 m
53 4832 f
54 4768 t
55 4764 a
56 4727 e
57 4716 x
58 4694 l
59 4677 a
60 4600 w
61 4594 x
62 4593 g
63 4574 i
64 4549 k
65 4460 y
66 4457 v
67 4384 w
68 4308 v
69 4294 d
70 4255 l
71 4135 n
72 4102 e
73 3927 y
74 3903 e
75 3879 h
76 3825 l
77 3787 t
78 3745 o
79 3645 f
80 3258 e
81 3092 v
82 2899 c
83 2863 z

Teste 994
1 7252 e
2 7042 x
3 6904 y
4 6658 h
5 6486 s
6 6485 z
7 6353 i
8 6331 f
9 6273 p
10 6263 r
11 6158 c
12 6089 s
13 6072 x
14 6067 f
15 6043 z
16 6020 k
17 5976 t
18 5930 e
19 5865 r
20 5824 p
21 5813 y
22 5771 z
23 5759 b
24 5703 f
25 5693 d
26 5616 v
27 5565 f
28 5557 f
29 5514 w
30 5463 d
31 5433 v
32 5406 w
33 5401 h
34 5362 i
35 5332 z
36 5299 m
37 5281 x
38 5190 s
39 5170 r
40 5121 q
41 5100 o
42 5097 y
43 5064 c
44 5054 e
45 4984 q
46 4977 s
47 4961 v
48 4948 y
49 4937 k
50 4935 m
51 4901 z
52 4889 o
53 4868 i
54 4768 d
55 4736 s
56 4727 t
57 4719 u
58 4694 s
59 4652 d
60 4600 m
61 4593 z
62 4549 r
63 4457 u
64 4329 f
65 4308 r
66 4255 e
67 4194 r
68 4145 x
69 4102 y
70 4025 m
71 3942 y
72 3903 z
73 3899 d
74 3889 r
75 3850 h
76 3825 z
77 3745 a
78 3634 b
79 3425 v
80 3258 r
81 3200 a
82 2899 i
83 2735 d

Teste 995
1 6818 k
2 6715 o
3 6583 k
4 6393 h
5 6241 u
6 6206 j
7 6054 z
8 5865 u
9 5826 h
10 5813 h
11 5759 k
12 5736 u
13 5693 k
14 5665 b
15 5606 f
16 5565 c
17 5563 b
18 5514 p
19 5497 s
20 5496 z
21 5433 v
22 5401 s
23 5332 h
24 5281 z
25 5246 e
26 5188 v
27 5170 y
28 5100 u
29 5064 x
30 5052 a
31 4984 h
32 4961 b
33 4956 i
34 4952 x
35 4948 a
36 4937 a
37 4901 o
38 4895 h
39 4868 k
40 4820 y
41 4807 c
42 4803 u
43 4793 k
44 4736 j
45 4719 z
46 4652 f
47 4634 a
48 4593 f
49 4457 z
50 4429 h
51 4350 j
52 4308 e
53 4201 j
54 4194 g
55 4148 p
56 4102 i
57 4100 z
58 4086 f
59 3942 j
60 3899 a
61 3850 h
62 3817 g
63 3745 b
64 3425 a
65 3200 u
66 2735 j

Teste 996
1 7725 x
2 6715 z
3 6393 b
4 6235 j
5 6206 j
6 6203 g
7 6165 f
8 6130 i
9 6099 v
10 6036 c
11 5945 c
12 5865 z
13 5813 w
14 5736 u
15 5665 x
16 5565 k
17 5514 p
18 5496 k
18 5496 m
20 5437 c
21 5431 w
22 5401 i
23 5281 t
24 5274 j
25 5264 p
26 5188 j
27 5110 v
28 5100 f
29 5062 g
30 5052 v
31 5037 e
32 4961 b
33 4952 j
34 4937 g
35 4895 c
36 4861 k
37 4820 g
38 4803 e
39 4790 b
40 4736 f
41 4719 t
42 4662 u
43 4652 y
44 4640 m
45 4637 x
46 4593 g
47 4450 a
48 4429 c
49 4337 m
50 4321 z
51 4308 a
52 4247 b
53 4194 t
54 4108 g
55 4102 z
56 4086 m
57 4025 z
58 4021 y
59 3968 z
60 3939 f
61 3899 x
62 3817 k
63 3425 c
64 3414 j
65 3346 t
66 2735 v

Teste 997
1 6881 k
2 5763 x
3 5632 k
4 5631 l
5 5492 z
6 5441 r
7 5328 b
8 5274 w
9 5188 q
10 5122 n
11 5118 h
12 5100 d
13 5052 k
14 4961 l
15 4937 e
16 4904 q
17 4899 y
18 4861 n
19 4803 u
20 4736 b
21 4662 y
22 4640 h
23 4619 e
24 4593 q
25 4467 u
26 4429 k
27 4413 u
28 4321 h
29 4309 w
30 4247 p
31 4129 n
32 4108 n
33 4086 u
34 4034 q
35 4021 u
36 3975 u
37 3939 x
38 3859 d
39 3817 z
40 3681 p
41 3414 n
42 3311 h
43 2849 n
44 2735 r

Teste 998
1 7395 w
2 6668 j
3 6013 o
4 5971 p
5 5763 x
6 5631 l
7 5543 z
8 5441 o
9 5425 j
10 5274 m
11 5244 q
12 5122 p
13 5118 g
13 5118 j
15 5100 s
16 4961 g
17 4934 b
18 4909 s
19 4907 x
20 4904 t
21 4861 c
22 4770 x
23 4748 c
24 4736 o
25 4733 r
26 4640 w
27 4593 j
28 4569 o
29 4429 q
30 4321 j
31 4247 j
32 4108 l
33 4088 t
34 4034 m
35 3975 b
36 3871 m
37 3859 r
38 3742 m
39 3735 l
40 3681 l
41 3581 l
42 3575 l
43 3311 x
44 2735 z

Teste 999
1 7170 b
2 6877 t
3 6801 w
4 6715 b
5 6701 w
6 6668 t
7 6353 h
8 6273 s
9 6235 r
10 6203 i
11 6158 w
12 6130 f
13 6072 y
14 6043 q
15 6036 r
16 5976 w
17 5971 h
18 5954 c
19 5924 w
20 5914 x
21 5885 r
22 5865 b
23 5736 w
24 5631 q
25 5565 s
26 5496 c
27 5441 n
28 5437 c
29 5430 g
30 5401 g
31 5366 h
32 5274 i
33 5230 i
34 5216 j
35 5206 c
36 5122 r
37 5118 j
38 5109 j
39 5067 s
40 5062 j
41 4971 r
42 4961 q
43 4909 d
44 4904 x
45 4845 c
46 4844 s
47 4821 b
48 4818 q
49 4796 b
50 4770 j
51 4760 h
52 4736 h
53 4640 p
54 4599 d
55 4592 f
56 4569 b
57 4338 n
58 4321 q
59 4310 h
60 4278 n
61 4116 p
62 4108 n
63 4080 q
64 4034 z
65 3871 h
66 3868 q
67 3815 r
68 3742 e
69 3681 j
70 3575 k
71 3523 i
72 3314 z
73 3191 q
74 3066 e
75 3051 h
76 2949 k
77 2915 y
78 2735 c

Teste 1000
1 6877 y
2 6715 t
3 6668 c
4 6582 g
5 6520 y
6 6273 h
7 6203 n
8 6130 x
9 6064 b
10 6043 a
11 5976 i
12 5954 r
13 5914 o
14 5886 m
15 5865 w
16 5801 i
17 5631 t
18 5603 w
19 5576 i
20 5566 e
21 5507 v
22 5497 a
23 5496 m
24 5440 l
25 5437 s
26 5435 r
27 5401 m
28 5289 f
29 5274 v
30 5273 r
31 5216 i
32 5147 n
33 5124 y
34 5122 h
35 5109 k
36 5062 r
37 5054 l
38 5044 x
39 5024 n
40 5009 k
41 4970 s
42 4961 f
43 4904 x
44 4852 h
45 4844 i
46 4818 e
47 4770 l
48 4750 c
49 4736 u
50 4725 z
51 4717 i
52 4626 x
53 4603 h
54 4599 b
55 4569 y
56 4459 y
57 4438 y
58 4323 o
59 4321 m
60 4299 t
61 4279 y
62 4278 s
63 4239 m
64 4162 s
65 4112 o
66 4108 m
67 4069 m
68 4034 n
69 3868 o
70 3742 l
71 3575 y
72 3451 u
73 3446 m
74 3398 t
75 3314 g
76 3066 z
77 2949 y
78 2735 y

Teste 1001
1 6776 v
2 6504 x
3 6273 o
4 6205 i
5 6133 o
6 6130 n
7 6043 k
8 5956 a
9 5954 z
10 5886 d
11 5845 e
12 5844 g
13 5806 m
14 5801 x
15 5741 g
16 5611 e
17 5603 u
18 5566 q
19 5532 c
20 5530 m
21 5497 e
22 5494 n
23 5440 e
24 5435 c
25 5366 k
26 5328 k
27 5289 g
28 5273 h
29 5207 e
30 5147 q
31 5143 h
32 5133 c
33 5122 e
34 5108 x
35 5070 h
36 5062 f
37 5044 i
38 5015 f
39 5009 v
40 5005 z
41 4961 e
42 4942 e
43 4855 n
44 4852 n
45 4850 i
46 4846 n
47 4818 a
48 4750 d
49 4725 f
50 4626 e
51 4599 h
52 4582 o
53 4581 q
54 4487 d
55 4459 i
55 4459 y
57 4399 y
58 4387 x
59 4377 d
60 4330 q
61 4323 c
62 4299 y
63 4278 o
64 4248 f
65 4162 m
66 4108 g
67 4034 n
68 3930 e
69 3742 x
70 3451 y
71 3398 m
72 3163 u
73 3066 k
74 2735 x

Teste 1002
1 7413 w
2 6510 y
3 6504 w
4 6481 y
5 6243 n
6 6205 v
7 6130 a
8 5956 y
9 5923 w
10 5886 x
11 5854 u
12 5844 c
13 5839 i
14 5801 w
15 5773 y
16 5708 i
17 5667 t
18 5656 f
19 5654 p
20 5611 n
21 5592 a
21 5592 z
23 5566 p
24 5530 f
25 5496 n
26 5494 k
27 5457 v
28 5435 i
29 5430 o
30 5427 c
31 5328 t
32 5327 n
33 5311 u
34 5273 w
35 5147 i
36 5133 u
37 5108 a
38 5062 w
39 5015 o
40 5005 v
41 4942 n
42 4852 x
43 4846 a
43 4846 x
45 4834 k
46 4750 n
47 4649 b
48 4626 u
49 4601 l
50 4590 x
51 4582 c
52 4580 c
53 4489 c
54 4487 z
